"1/2-SBSRNA4",0.619256039093335
"A1BG",0.04170949577329308
"A1BG-AS1",0.3318870296178794
"A1CF",0.1691092234187357
"A2LD1",0.9553300596231931
"A2M",0.04318134659002395
"A2ML1",0.9409435308893166
"A2MP1",0.1877548371307295
"A4GALT",0.3977524997278793
"A4GNT",0.8708149164515112
"AA06",0.9553300596231931
"AAA1",0.10505757949362898
"AAAS",0.3220782474631485
"AACS",0.00021510121311785302
"AACSP1",0.8708149164515112
"AADAC",0.624362267553821
"AADACL2",0.869392345492122
"AADACL3",0.624362267553821
"AADACL4",0.9942331726117387
"AADAT",0.1685497824404657
"AAGAB",0.34557040375448644
"AAK1",0.7669734362368981
"AAMP",0.5927532516256211
"AANAT",0.29965371359960546
"AARS",0.07276867785392266
"AARS2",0.36055649029363124
"AARSD1",0.7600838235825192
"AASDH",0.19264489920262018
"AASDHPPT",0.45007162995479355
"AASS",0.3203153679931402
"AATF",0.294630388854629
"AATK",0.1794187057453518
"AATK-AS1",0.28232022435998094
"ABAT",0.8679701971352295
"ABCA1",0.07599657780891546
"ABCA10",0.11933489766137717
"ABCA11P",0.6065709915949091
"ABCA12",0.6475613593004471
"ABCA13",0.8128837339784296
"ABCA17P",0.3867544423598276
"ABCA2",0.3355012287733379
"ABCA3",0.758708162546163
"ABCA4",0.15344372579491464
"ABCA5",0.9682905249319774
"ABCA6",0.753213192447562
"ABCA7",0.819900588112742
"ABCA8",0.0663815984737159
"ABCA9",0.6843321770963189
"ABCB1",0.2542150127734154
"ABCB10",0.20722409868530478
"ABCB11",0.09428504049547991
"ABCB4",0.09752911137870975
"ABCB5",0.39977221117937756
"ABCB6",0.42134924342865177
"ABCB7",0.30729521991943387
"ABCB8",0.008336858359344345
"ABCB9",0.18836103575675256
"ABCC1",0.4329189807571775
"ABCC10",0.7245751764315256
"ABCC11",0.5461669911082454
"ABCC12",0.7124160773699424
"ABCC13",0.7504703685286453
"ABCC2",0.015160994529859997
"ABCC3",0.43504214786194373
"ABCC4",0.3778955051642676
"ABCC5",0.9351940466889236
"ABCC6",0.9050715891834985
"ABCC6P1",0.6697910159560505
"ABCC6P2",0.9855835904990793
"ABCC8",0.7124160773699424
"ABCC9",0.2330370287041551
"ABCD1",0.6179823344595234
"ABCD2",0.5558221643231354
"ABCD3",0.14429082621297462
"ABCD4",0.8255245001168294
"ABCE1",0.16357717131472393
"ABCF1",0.8255245001168294
"ABCF2",0.4776282174807579
"ABCF3",0.49917346888356473
"ABCG1",0.819900588112742
"ABCG2",0.11976412403918507
"ABCG4",0.015542900802330336
"ABCG5",0.37399865445781955
"ABCG8",0.9208357664508917
"ABHD1",0.3373177964498171
"ABHD10",0.4923144208935121
"ABHD11",0.07305740855834288
"ABHD11-AS1",0.7697344817083084
"ABHD12",0.008117369784083023
"ABHD12B",0.12192842051339157
"ABHD13",0.819900588112742
"ABHD14A",0.022162576452300745
"ABHD14A-ACY1",0.26879599009183686
"ABHD14B",0.46649624346401963
"ABHD15",0.863706332822408
"ABHD16A",0.009717781644653619
"ABHD16B",0.2656795607421021
"ABHD2",0.6015296997341172
"ABHD3",0.7245751764315256
"ABHD4",0.31768289884284395
"ABHD5",0.19450260094958804
"ABHD6",0.6553725794313308
"ABHD8",0.21115576652857493
"ABI1",0.13043260409824756
"ABI2",0.17363499007822114
"ABI3",0.672425872477336
"ABI3BP",0.055218894434565034
"ABL1",0.23232976760849056
"ABL2",0.18654676185039298
"ABLIM1",0.19512474653590672
"ABLIM2",0.015620289955298378
"ABLIM3",0.1889686769757476
"ABO",0.9323205526818267
"ABP1",0.18000486302181185
"ABR",0.7381671102967589
"ABRA",0.9194012787149445
"ABT1",0.3937315728300125
"ABTB1",0.06375240684336135
"ABTB2",0.5130424309558207
"ACAA1",0.18957776223204748
"ACAA2",0.7178113150477652
"ACACA",0.315935819678152
"ACACB",0.46760292095177824
"ACAD10",0.41305001338689473
"ACAD11",0.029320205320719467
"ACAD8",0.6976539185896042
"ACAD9",0.3446471437760126
"ACADL",0.0733470759387498
"ACADM",0.026370361755452508
"ACADS",0.037215945588379554
"ACADSB",0.7110695014163093
"ACADVL",0.524751386263003
"ACAN",0.8893447335279159
"ACAP1",0.7808075559186979
"ACAP2",0.07780591025886012
"ACAP3",0.8114821446591383
"ACAT1",0.3038832073629848
"ACAT2",0.8964882864212559
"ACBD3",0.004136063966926586
"ACBD4",0.42974549943726703
"ACBD5",0.03992961044527372
"ACBD6",0.38973535576299234
"ACBD7",0.2512168208475649
"ACCN1",0.1581826359426992
"ACCN2",0.15240544710694964
"ACCN3",0.6671602168108224
"ACCN4",0.4968814937108209
"ACCN5",0.5790816223991204
"ACCS",0.9194012787149445
"ACCSL",0.8736613080918556
"ACD",0.8424489196475717
"ACE",0.4855062427390521
"ACE2",0.9323205526818267
"ACER1",0.6830053059743416
"ACER2",0.7975001768255376
"ACER3",0.693647374472131
"ACHE",0.19637341352174098
"ACIN1",0.5083972480739609
"ACLY",0.07934034802594639
"ACMSD",0.8396229002760485
"ACN9",0.7016689090228726
"ACO1",0.6684751074543547
"ACO2",0.5165407717437047
"ACOT1",0.5729165796085804
"ACOT11",0.5778461246743747
"ACOT12",0.21514109531059378
"ACOT13",0.5177096267678947
"ACOT2",0.9222705118069523
"ACOT4",0.32651309328673883
"ACOT6",0.28312988829684016
"ACOT7",0.02195278416978729
"ACOT8",0.02174472179488103
"ACOT9",0.18957776223204748
"ACOX1",0.6103643079615709
"ACOX2",0.4255352820946239
"ACOX3",0.17249515269810656
"ACOXL",0.482121360743741
